10	100020794	100105573	Kitl
10	100144661	100144770	Gm22918
10	100149414	100149523	Gm25287
10	100311731	100312345	Gm9476
10	100335700	100336573	Gm8701
10	100340836	100341751	Gm4301
10	100345996	100346922	Gm4302
10	100351150	100352019	Gm4303
10	100356271	100357140	Gm4305
10	100361397	100362276	Gm8711
10	100366498	100367407	Gm4307
10	100371659	100372572	Gm4308
10	100381622	100382495	Gm8723
10	100386830	100387699	Gm4312
10	100401447	100402232	Gm4781
10	100449062	100492510	Tmtc3
10	100493449	100578815	Cep290
10	100577434	100594419	4930430F08Rik
10	100597546	100623551	1700017N19Rik
10	10100910	10101073	Gm25682
10	101549348	101549479	Gm26278
10	101686658	102396645	Mgat4c
10	101777864	101777944	Mir3059
10	102465374	102466318	RP23-137I3.1
10	102486940	102495598	Nts
10	102517404	102551742	Rassf9
10	103013037	103034249	Alx1
10	103034677	103035542	Gm17028
10	103068379	103241415	Lrriq1
10	103126379	103126511	Gm25376
10	10335643	10472299	Adgb
10	103372902	103424467	Slc6a15
10	10343050	10344262	Gm15568
10	103586523	103587518	RP23-220P13.1
10	103964865	103964973	Gm25143
10	104148405	104159383	Gm6763
10	104156915	104176401	GM6763
10	104182442	104184909	Gm21312
10	104190951	104193418	Gm20765
10	104199460	104201940	Gm4340
10	104230256	104230317	Gm22339
10	104476495	104476651	Gm22945
10	104870548	104870652	Gm25522
10	105045652	105045819	Gm25587
10	105145598	105145726	Gm25422
10	105193110	105580003	Tmtc2
10	105243607	105243765	Gm15662
10	10544985	10558207	Rab32
10	105511733	105512647	Gm15666
10	105525982	105526165	Gm15664
10	105579503	105589456	Gm15663
10	105768838	105847032	Mettl25
10	105809738	105809848	n-R5s80
10	105846719	105853485	Ccdc59
10	105855747	105855824	Gm23878
10	105935272	105935403	Gm24237
10	10605923	10616291	RP23-43F3.4
10	106061616	106061737	Gm25342
10	106198025	106198417	Rps15a-ps1
10	106472588	106476417	AC140785.1
10	106475959	106939151	Ppfia2
10	10663098	10663228	Gm23601
10	10681292	10681802	Gm10944
10	10686003	11082280	Grm1
10	106941848	107129366	Acss3
10	107142670	107142754	Gm24745
10	107277589	107430898	Lin7a
10	107488659	107491885	Myf5
10	107498601	107500470	Myf6
10	107523101	107725763	Ptprq
10	107767960	107917964	Otogl
10	108168208	108283384	Ppp1r12a
10	108337992	108420201	Pawr
10	108369496	108369629	Gm23105
10	108433889	108433977	Gm25591
10	108503424	109016734	Syt1
10	109095750	109096027	Gm22097
10	109373841	109373946	Gm23041
10	109688414	110005977	Nav3
10	110751210	110793155	E2f7
10	110801937	110802064	Gm23698
10	110898136	110898257	Gm22186
10	110910643	110910748	Gm22236
10	110926041	110945465	Csrp2
10	110947648	111015924	Zdhhc17
10	111131732	111132619	Gm5428
10	111134989	111135091	Gm22101
10	111170666	111303062	Osbpl8
10	111304524	111307578	Bbs10
10	111479077	111504027	Nap1l1
10	111487378	111487521	Gm25117
10	11149338	11217489	Shprh
10	111512171	111514530	Phlda1
10	111592593	111600147	AC158595.1
10	111978582	111994390	Krr1
10	111991402	112008612	Glipr1
10	112066149	112084466	Glipr1l1
10	112089320	112114120	Glipr1l2
10	112095629	112096425	Gm6808
10	112107254	112107562	Gm15914
10	11212174	11212873	Gm16577
10	112169628	112222577	Caps2
10	112277154	112472315	Kcnc2
10	11244687	11281121	AC167234.1
10	11281230	11297952	Fbxo30
10	112931436	112935024	Atxn7l3b
10	112934499	112937153	4921506J03RIK
10	112937422	112937581	Gm22507
10	11330380	11330517	Gm25979
10	11343295	11459556	Epm2a
10	11386764	11387492	Gm16207
10	114404889	114808399	Trhde
10	114763839	114791196	4930473D10Rik
10	114807818	114822931	Gm15723
10	114916817	114917141	Gm25319
10	114997643	114997749	Gm22070
10	115084747	115191123	Tph2
10	115203978	115257594	Tbc1d15
10	115263725	115264030	Gm22794
10	115295960	115321688	Rab21
10	115346836	115368359	Tmem19
10	115376063	115390532	Thap2
10	115391056	115438869	Zfc3h1
10	115456408	115593879	Lgr5
10	115576085	115588547	A930009A15Rik
10	115823388	115855997	Tspan8
10	116024321	116281040	Ptprr
10	11609184	11610365	Gm9797
10	116117772	116120025	4933416C03Rik
10	116307482	116395646	Ptprb
10	116346691	116346827	Gm26495
10	116423969	116479986	Kcnmb4
10	116424160	116427345	1700058G18Rik
10	11647919	11648048	Gm22546
10	116479271	116481427	4933400F03Rik
10	116491270	116587620	Cnot2
10	116537755	116537849	Gm25190
10	116587390	116589624	5330438D12Rik
10	116680666	116685379	AC132304.1
10	116782632	116903028	Myrfl
10	116911932	116956598	Rab3ip
10	116963050	116978848	Gm10271
10	116970946	116975344	D630029K05Rik
10	116992539	117031264	Best3
10	117051566	117052993	Lrrc10
10	117057223	117070037	Cct2
10	117076348	117154706	Frs2
10	117189568	117189644	Gm26311
10	117221365	117230730	Yeats4
10	117238460	117244926	9530003J23Rik
10	117254248	117256489	Gm10936
10	117283558	117288498	Lyz2
10	117294020	117299092	Lyz1
10	117350893	117386229	Cpsf6
10	117435827	117436325	Gm9002
10	117600434	117602143	Kifc5c-ps
10	117635781	117693643	Cpm
10	117668570	117668676	Gm25709
10	117695179	117717042	Mdm2
10	117739984	117752648	Slc35e3
10	117756914	117798979	Nup107
10	117820753	117852217	Rap1b
10	118147975	118175193	Mdm1
10	118211125	118216235	Il22
10	118295796	118301209	Iltifb
10	118331867	118333111	Gm9040
10	118337306	118338550	Gm9044
10	118342729	118343973	Gm9045
10	118348153	118349397	Gm9046
10	118353577	118354821	Gm9048
10	118359003	118360247	Gm9049
10	118447206	118452051	Ifng
10	118865557	118875161	Dyrk2
10	118867034	118869768	4932442E05Rik
10	118899164	118900098	RP23-282M20.2
10	119205517	119246293	Cand1
10	11940871	11940955	Gm22194
10	119435616	119461674	Gm16320
10	119448984	119449929	Gm16321
10	119460329	120093712	Grip1
10	119564612	119564695	Gm26260
10	11959767	11959892	Gm25011
10	119752500	119768130	4930564G21Rik
10	119831617	119858790	4930483C13Rik
10	120090060	120119438	Helb
10	120148096	120208576	Irak3
10	120208036	120231370	Tmbim4
10	120233523	120238537	Llph
10	120367747	120482969	Hmga2
10	120370629	120390801	1700006J14Rik
10	120395988	120399258	9230105E05Rik
10	120454448	120454567	Mir763
10	120612014	120612073	Gm24298
10	120772279	120785391	4921513I03Rik
10	120787601	120905605	Msrb3
10	120807182	120808299	Gm15961
10	120864134	120869830	Gm15910
10	120905661	120908392	Gm4473
10	120929917	120985838	Lemd3
10	120934690	120935476	Gm16166
10	120980807	120980931	Gm23632
10	121040465	121107154	Wif1
10	121270297	121317659	Tbc1d30
10	121371560	121403715	Gns
10	121416832	121482730	Rassf3
10	121552931	121593270	Tbk1
10	121593856	121632792	Xpot
10	121624944	121625019	Gm24330
10	121648064	121699365	D930020B18Rik
10	121746410	121759352	BC048403
10	121787474	122053778	Srgap1
10	122084577	122103834	Tmem5
10	122175836	122176826	RP23-136O17.1
10	122454961	122459915	Avpr1a
10	122685236	122952269	Ppm1h
10	122992114	122992198	Mirlet7i
10	122998535	123082979	Mon2
10	123119723	123203406	Usp15
10	123270547	123747680	Fam19a2
10	123439037	123439220	Gm22958
10	12363291	12363455	Gm23680
10	12368505	12368714	Gm25139
10	12382070	12861744	Utrn
10	124461774	124462032	Gm23777
10	125233232	125335732	Slc16a7
10	125973187	126022294	Lrig3
10	126043766	126043838	Gm22183
10	126847524	126847650	Gm24179
10	126875579	126908520	Xrcc6bp1
10	126985834	127007108	Ctdsp2
10	127002653	127003070	Mir26a-2
10	127003484	127007108	Mir546
10	127007842	127028136	Avil
10	127018698	127037982	Tsfm
10	127038324	127048658	Mettl21b
10	127048559	127053509	Mettl1
10	127055394	127060150	Cyp27b1
10	127062155	127067329	March9
10	127070678	127075066	Cdk4
10	127074461	127077407	Tspan31
10	127086048	127100307	Agap2
10	127101397	127128288	Os9
10	127145656	127145744	Gm23664
10	127172283	127179467	B4galnt1
10	127179553	127187772	Slc26a10
10	127189648	127197181	Arhgef25
10	127197505	127202855	Dtx3
10	127202376	127209770	AC144852.1
10	127204194	127218749	Pip4k2c
10	127232823	127270486	Kif5a
10	127273385	127289083	Dctn2
10	127289080	127296142	Mbd6
10	127295638	127296805	Gm20492
10	127296820	127297912	Gm4189
10	127297898	127303412	Ddit3
10	127303345	127318911	Mars
10	127320272	127321271	RP24-213L12.1
10	127330857	127337072	Arhgap9
10	127337018	127348718	Gli1
10	127356509	127358879	Inhbe
10	127363439	127377649	Inhbc
10	127387435	127506502	R3hdm2
10	127411386	127411494	Gm23819
10	127508800	127515945	Stac3
10	127522052	127524264	Ndufa4l2
10	127524235	127529555	Shmt2
10	127532571	127541668	Nxph4
10	127545273	127628275	Lrp1
10	127603672	127604994	Gm16217
10	127650158	127668144	Stat6
10	127668105	127675755	Nab2
10	127671027	127672672	Gm16229
10	127674086	127708232	Tmem194
10	127678791	127683910	Gm16230
10	127712353	127728075	Myo1a
10	127731667	127738957	Tac2
10	127746725	127754521	Zbtb39
10	127754462	127758918	Gpr182
10	127766895	127775470	Rdh1
10	127766895	127799875	Rdh9
10	127808326	127853757	Rdh16
10	127831468	127853757	Rdh18-ps
10	127857120	127868370	Rdh19
10	127873663	127884510	BC089597
10	127891208	127895997	Rdh7
10	127905698	127918941	Sdr9c7
10	127928247	127928541	Gm15905
10	12793922	12794021	Gm23044
10	127955399	127955740	Gm15900
10	127960225	127960355	Gm23996
10	127998118	128007855	Hsd17b6
10	128022349	128037218	Prim1
10	128042527	128055818	Naca
10	128066135	128084480	Ptges3
10	128090478	128097595	Atp5b
10	128091348	128091421	Gm25206
10	128092494	128092565	Mir677
10	128099987	128136508	Baz2a
10	128136675	128187502	Rbms2
10	128201654	128217202	Gls2
10	128217106	128218994	Spryd4
10	128233080	128239054	Mip
10	128237832	128240021	AC135859.1
10	128239296	128260158	Timeless
10	128261350	128263120	Apon
10	128275220	128277374	Apof
10	128277799	128300084	Stat2
10	128303375	128305319	Il23a
10	128306654	128306759	Gm23241
10	128310570	128328596	Pan2
10	128329697	128334425	Cnpy2
10	128336686	128336811	Gm24320
10	128345073	128369719	Cs
10	128356486	128356619	Gm23182
10	128370337	128377272	Coq10a
10	128384355	128415935	Ankrd52
10	128385071	128385139	Gm26308
10	128399082	128402798	Gm17201
10	128403169	128408460	Slc39a5
10	128408631	128418723	Nabp2
10	128409995	128410070	Gm25361
10	128418847	128448720	Rnf41
10	128443174	128443304	Gm26347
10	128466472	128497424	Smarcc2
10	128498111	128501127	Myl6
10	128501409	128505937	Myl6b
10	128506616	128511495	AC170752.1
10	128517501	128533104	Esyt1
10	128549221	128555036	Zc3h10
10	128555376	128556567	Rpl41
10	128565025	128573192	Pa2g4
10	128574781	128596886	Erbb3
10	128631776	128633757	Rps26
10	128638100	128653267	Ikzf4
10	128653160	128657093	AC117232.1
10	128677183	128681214	Suox
10	128684490	128703548	Rab5b
10	128705228	128712332	Cdk2
10	128713541	128727516	Pmel
10	128727419	128751325	Dgka
10	128755148	128773829	Wibg
10	128784004	128784513	Rpsa-ps2
10	128798205	128808084	Mmp19
10	128807296	128811630	Tmem198b
10	128812936	128826707	Dnajc14
10	128824719	128828897	Ormdl2
10	128829037	128884899	Sarnp
10	128889561	128898984	Gdf11
10	128916191	128920088	Cd63
10	128920865	128930298	Rdh5
10	128924573	128931307	Bloc1s1
10	128941057	128965489	Itga7
10	128952124	128952223	Gm25494
10	128965489	128968200	Mettl7b
10	128978424	128985341	RP23-476C23.4
10	128997061	128998112	Olfr9
10	129018454	129019497	Olfr763
10	129053360	129054289	Olfr765
10	129086266	129087351	Olfr767
10	129100355	129101293	Olfr768
10	129118745	129119828	Olfr769
10	129140163	129141098	Olfr770
10	12916587	12923087	AL691505.1
10	129167373	129168326	Olfr771
10	129179890	129180194	Gm25807
10	129181371	129182374	Olfr772
10	129193807	129194742	Olfr773
10	129245496	129246434	Olfr774
10	129257879	129258817	Olfr775
10	129268320	129269258	Olfr776
10	129275744	129276679	Olfr777
10	129309450	129309583	Gm25764
10	129318864	129319253	Olfr779
10	129328930	129329954	Olfr780
10	129340245	129341180	Olfr781
10	129357927	129358871	Olfr782
10	129395006	129395965	Olfr784
10	12939976	12964235	Stx11
10	129444169	129445107	Olfr786
10	129470016	129470954	Olfr787
10	129480032	129480967	Olfr788
10	129508132	129509201	Olfr790
10	129533549	129534487	Olfr791
10	129547869	129548804	Olfr792
10	129577972	129578934	Olfr794
10	129590067	129590176	Gm23252
10	129614827	129615759	Olfr796
10	129632404	129633339	Olfr798
10	129654413	129655348	Olfr799
10	129667089	129668028	Olfr800
10	129676846	129677802	Olfr801
10	129689086	129690024	Olfr802
10	129698399	129699325	Olfr803
10	129703269	129703392	Gm24717
10	129712168	129713112	Olfr804
10	129729886	129730845	Olfr805
10	129740540	129740606	Gm24485
10	129745285	129746226	Olfr806
10	129761789	129762785	Olfr807
10	129774810	129775748	Olfr808
10	129783141	129784240	Olfr809
10	129797939	129798944	Olfr810
10	129808924	129809883	Olfr811
10	129849401	129850443	Olfr812
10	129863899	129864831	Olfr813
10	129881199	129882131	Olfr814
10	129909153	129910103	Olfr815
10	129918709	129919647	Olfr816
10	129952490	129953446	Olfr818
10	129973124	129974086	Olfr819
10	129981993	129982955	Olfr247
10	129990868	129991830	Gm10310
10	130024686	130025746	Olfr820
10	130040993	130041925	Olfr821
10	130081770	130082711	Olfr822
10	13008409	13009141	Sf3b5
10	130119159	130120106	Olfr823
10	130127552	130128514	RP23-227N23.1
10	130133416	130134363	Olfr824
10	130169650	130170612	Olfr825
10	130187226	130188167	Olfr826
10	130217381	130218438	Olfr827
10	130275441	130287515	Neurod4
10	130330106	130369911	Tespa1
10	130392586	130401510	Vmn2r84
10	130419779	130420592	Gm9770
10	130425052	130436893	Vmn2r85
10	130453002	130463194	Vmn2r86
10	130478630	130504674	Vmn2r87
10	130564641	130564757	Gm23793
10	130599428	130599997	Gm20746
10	130599428	130599997	Gm26445
10	13090608	13131614	Plagl1
10	13149452	13177897	Zc2hc1b
10	13178546	13193043	Ltv1
10	13207604	13474330	Phactr2
10	13499474	13518955	Fuca2
10	13523762	13553068	Pex3
10	13552820	13563302	Adat2
10	13646980	13868946	Aig1
10	13888498	13888604	Gm22995
10	13890607	13891614	RP23-18L24.1
10	13966287	14151215	Hivep2
10	13966932	14007315	AC158608.1
10	14233390	14233500	Gm24343
10	14402465	14544960	Gpr126
10	14522989	14523498	Gm10335
10	14654697	14705533	Vta1
10	14664161	14668260	Gm16234
10	14715592	14718183	Gje1
10	14745332	14746087	Gm8355
10	14758634	14760719	B230364G03Rik
10	14760216	14770580	Nmbr
10	14984676	14984805	Gm23892
10	17116835	17116931	Gm25382
10	17723304	17725749	Cited2
10	17790598	17799997	Gm20655
10	17796302	17845741	Txlnb
10	17817455	17818394	Gm7584
10	17900542	17948143	Heca
10	18011339	18023328	Abracl
10	18011344	18011581	Gm17711
10	18055950	18125245	Reps1
10	18129112	18211031	Ect2l
10	18213817	18235139	Ccdc28a
10	18235194	18238201	AC153562.1
10	18390456	18534029	Nhsl1
10	18540260	18546197	Hebp2
10	18588125	18743875	D10Bwg1379e
10	18779935	18785133	Gm4922
10	18845205	18857214	Perp
10	19001087	19015834	Tnfaip3
10	19356780	19358826	Olig3
10	19592164	19610427	Ifngr1
10	19622196	19634880	Il22ra2
10	19644944	19660995	9230106D20Rik
10	19712765	19760235	Il20ra
10	19783040	19783146	Gm25256
10	19848092	19851634	Slc35d3
10	19860104	19907862	Pex7
10	19934645	20142935	Map3k5
10	20148661	20281839	Map7
10	20310778	20312566	4933406P04Rik
10	20312741	20342772	Bclaf1
10	20348090	20361947	Mtfr2
10	20398310	20725379	Pde7b
10	20515585	20520026	4930403O15Rik
10	20518269	20520026	Gm17229
10	20625911	20629853	Gm17230
10	20952911	21080829	Ahi1
10	21125322	21161377	Myb
10	21145487	21154772	AC153556.1
10	21289514	21290523	RP23-203H20.2
10	21296276	21369224	Hbs1l
10	21377626	21396928	Aldh8a1
10	21425689	21425997	1700021A07Rik
10	21588661	21588760	Gm24746
10	21593445	21622074	1700020N01Rik
10	21691153	21694286	Gm5420
10	21830887	21845233	AC158614.1
10	21879172	21879280	Gm23839
10	21882580	22000288	Sgk1
10	22041093	22048916	Gm8540
10	22046516	22047387	RP23-193J20.5
10	22066742	22068500	4930444G20Rik
10	22074643	22103709	RP23-58L22.3
10	22111017	22113739	RP23-58L22.6
10	22113444	22149682	E030030I06Rik
10	22113444	22149682	RP23-58L22.2
10	22124896	22125838	RP23-58L22.7
10	22153703	22154838	Gm4895
10	22158991	22289240	H60b
10	22158991	22374488	Raet1e
10	22187434	22303231	RP24-547D11.2
10	22213076	22217664	RP23-58L22.8
10	22224703	22254240	RP24-547D11.6
10	22263159	22263790	RP24-547D11.4
10	22281854	22282136	RP24-547D11.5
10	22307092	22322152	RP24-547D11.3
10	22343805	22346151	RP23-91L18.4
10	22360889	22374488	Raet1d
10	22403256	22407843	RP23-91L18.2
10	22414887	22444409	RP23-91L18.5
10	22453263	22453895	RP23-91L18.3
10	22645396	22704661	Slc2a12
10	22704254	22732328	Tbpl1
10	22817677	22820526	Tcf21
10	23104576	23350314	Eya4
10	23167269	23167375	Gm24655
10	23785638	23787622	Rps12
10	23785774	23785902	Snora33
10	23786177	23786250	Snord100
10	23786897	23786970	Gm23130
10	23797414	23828433	Slc18b1
10	23851938	23870330	Vnn3
10	23895213	23905871	Vnn1
10	23920875	23921988	Taar1
10	23939061	23942072	Taar2
10	23950005	23951111	Taar3
10	23960983	23962026	Taar4
10	23971150	23972271	Taar5
10	23985100	23986137	Taar6
10	23992896	23993972	Taar7a
10	24000430	24001506	Taar7b
10	24013961	24015015	Taar7c-ps
10	24021720	24022252	Gm15136
10	24027713	24028789	Taar7d
10	24038042	24039256	Taar7e
10	24046086	24046700	Gm6884
10	24049976	24051146	Taar7f
10	24076994	24078028	Taar8a
10	24091688	24092813	Taar8b
10	24101337	24102445	Taar8c
10	24108883	24110076	Taar9
10	24126563	24132974	Gm15137
10	24149811	24189453	Stx7
10	24193966	24194058	Gm23051
10	24224003	24303285	Moxd1
10	24448004	24453168	Gm15271
10	24514765	24514997	Gm15272
10	24549929	24597593	Gm15270
10	24567526	24568582	Gm6893
10	24595925	24599166	Ctgf
10	24638431	24712659	Enpp1
10	24774310	24836756	Enpp3
10	24870532	24914236	Med23
10	24894161	24894894	Gm23410
10	24915759	24928057	Arg1
10	25054678	25054762	Gm22566
10	25169574	25308354	Akap7
10	25266543	25266673	Gm25016
10	25282098	25282350	Gm26167
10	25360323	25524006	Epb4.1l2
10	25528405	25536746	Smlr1
10	25991546	26079414	Tmem200a
10	26078617	26079809	Gm9767
10	26230070	26272535	Samd3
10	26274831	26375545	L3mbtl3
10	26358306	26358405	Gm23757
10	26673931	26674942	RP23-138N1.1
10	26753732	26918952	Arhgap18
10	26981581	27617293	Lama2
10	27452655	27452726	Gm23353
10	27936721	27937185	Gm10145
10	28075177	28597745	Ptprk
10	28214396	28214478	Gm22370
10	28668717	28884178	Themis
10	28881281	28923867	4930519F09Rik
10	28954509	28954662	Gm22811
10	28972648	28986663	2310057J18Rik
10	29030488	29031051	Gm9824
10	29143635	29144547	Gm9996
10	29144349	29199983	Soga3
10	29211994	29231130	9330159F19Rik
10	29313517	29347012	Echdc1
10	29344529	29362793	Rnf146
10	29349936	29350042	Gm25596
10	29395387	29395514	Gm24286
10	29453462	29536225	Rspo3
10	29699104	29699737	Gm10275
10	30196350	30200879	Cenpw
10	30494276	30494382	Gm22623
10	30534559	30601083	Trmt11
10	30608475	30618813	Hint3
10	30645926	30803476	Ncoa7
10	30673477	30673570	Gm24189
10	30832714	30843156	Hey2
10	30942722	30942828	Gm24168
10	31163873	31163979	Gm23790
10	3119861	3129584	9230019H11Rik
10	31248481	31251386	Gm5422
10	31313723	31328545	Hddc2
10	31317510	31317622	n-R5s76
10	31332718	31446260	Tpd52l1
10	31502226	31609521	Rnf217
10	31574737	31575350	RP23-239F10.2
10	31639495	31640797	RP23-239F10.4
10	32330093	32890793	Nkain2
10	3256218	3267783	H60c
10	33083810	33477033	Trdn
10	33512610	33625093	Clvs2
10	33624570	33662756	Gm15939
10	3364128	3367190	AC162384.1
10	3366205	3465039	Ppp1r14c
10	33766746	33782437	Gm4794
10	33808819	33809820	Gm10327
10	33864257	33879797	Sult3a1
10	33905433	33916343	Rsph4a
10	33927258	33951532	Zufsp
10	33995309	33995374	Gm17567
10	33996875	34019944	Rwdd1
10	34037917	34110127	Bet3l
10	34039104	34044633	Fam26d
10	34091666	34096833	Fam26e
10	34126383	34128286	Fam26f
10	34151708	34207861	Dse
10	3425077	3425169	Gm24482
10	34282491	34285186	Tspyl1
10	34288589	34418857	Nt5dc1
10	34296217	34299212	AC113059.1
10	34297726	34301613	Tspyl4
10	34390286	34397390	Col10a1
10	34483719	34611557	Frk
10	35112532	35112665	Gm26341
10	3540355	3554987	Iyd
10	35709021	35712221	Amd2
10	36507147	36834730	Hs3st5
10	36776113	36776259	Gm22554
10	36974874	37002219	Hdac2
10	37133706	37139251	Marcks
10	37139889	37142010	5930403N24Rik
10	37337822	37379988	AC153356.1
10	3740431	3967393	Plekhg1
10	37932012	37932112	Gm24710
10	38179780	38179911	Gm24889
10	38213686	38213753	Gm24297
10	38615687	38615793	Gm22911
10	3869384	3869692	Gm16149
10	38820856	38822094	Rfpl4b
10	38965829	39110485	Lama4
10	39119101	39134211	Fam229b
10	39134320	39151355	Tube1
10	39151268	39164096	Wisp3
10	3934893	3935001	Gm23023
10	39369155	39565681	Fyn
10	39424918	39425296	Gm6963
10	3946278	3947176	Gm16148
10	39556371	39558362	Gm16364
10	39558796	39613983	Gm16365
10	39613235	39655608	Traf3ip2
10	39621713	39732308	E130307A14Rik
10	3973203	4167122	Mthfd1l
10	39732419	39875508	Rev3l
10	39749618	39749733	Gm22105
10	39752560	39753169	Gm16210
10	39865156	39866629	AC118733.1
10	39890315	39899535	AA474331
10	39899626	39908228	AC118733.2
10	39920679	39927220	2010001E11Rik
10	3992464	3992907	Gm16074
10	39947204	39960787	G630090E17Rik
10	39958358	39986941	BC021785
10	40001870	40025563	AI317395
10	40012161	40013168	Gm8055
10	40033830	40142549	Slc16a10
10	40109757	40109885	Gm25613
10	40223537	40247327	Rpf2
10	40249494	40257956	Gtf3c6
10	40258758	40258969	Rnu3a
10	40287750	40302480	Amd1
10	40348795	40350390	4930520K10Rik
10	40349595	40484107	Cdk19
10	40570625	40604424	Slc22a16
10	40630299	40650219	Ddo
10	40683565	40811368	Mettl24
10	40831911	40883424	Cdc40
10	40875921	40876163	Gm22948
10	40883756	40938851	Wasf1
10	4104406	4104562	Gm25515
10	41070266	41072562	Gpr6
10	41188445	41303514	Fig4
10	41216318	41216449	Gm25526
10	41304253	41434808	Akd1
10	41388170	41388276	Gm25626
10	41450670	41465845	Zbtb24
10	41476588	41487307	Mical1
10	41485917	41490644	Smpd2
10	41490714	41514559	Ppil6
10	41519775	41531317	Cd164
10	41539121	41709578	Ccdc162
10	41554037	41556827	Gm17196
10	41568295	41576755	5730435O14Rik
10	41671017	41671071	Mir3473b
10	4169926	4170057	Gm25369
10	41719118	41809886	Cep57l1
10	41810853	41908703	Sesn1
